class,sound_id,name,subclass,subclass_label,subclass_size,is_largest_subclass,similarity_to_center,umap_x,umap_y
impact,794187,kicks bass impacts subs by CVLTIV8R 90.wav,7,a dry organic recorded thud,31,0,0.6936,9.0603,6.8504
impact,794188,kicks bass impacts subs by CVLTIV8R 91.wav,7,a dry organic recorded thud,31,0,0.6915,9.1721,6.804
impact,794190,kicks bass impacts subs by CVLTIV8R 93.wav,7,a dry organic recorded thud,31,0,0.8496,9.6795,7.4371
impact,794191,kicks bass impacts subs by CVLTIV8R 94.wav,1,a single sharp instant crack,22,0,0.6684,10.8196,7.4833
impact,794192,kicks bass impacts subs by CVLTIV8R 95.wav,7,a dry organic recorded thud,31,0,0.7951,9.1872,6.8173
impact,820065,Am Orch Hit Infernal Dance [1.109s],1,a single sharp instant crack,22,0,0.8172,11.8316,8.816
impact,820067,Am Orch Hit Infernal Dance [3.082s],1,a single sharp instant crack,22,0,0.8392,11.8853,8.7402
impact,820068,Cm Orch Hit +3 Infernal Dance [0.706s],1,a single sharp instant crack,22,0,0.8431,11.9747,8.7887
impact,820069,Cm Orch Hit +3 Infernal Dance [1.109s],1,a single sharp instant crack,22,0,0.7261,11.8208,8.8035
impact,820071,Cm Orch Hit +3 Infernal Dance [3.082s],1,a single sharp instant crack,22,0,0.8709,11.9735,8.7212
impact,820072,D#m Orch Hit -6 Infernal Dance [0.706s],1,a single sharp instant crack,22,0,0.875,11.9937,8.9059
impact,820073,D#m Orch Hit -6 Infernal Dance [1.109s],1,a single sharp instant crack,22,0,0.8448,11.9019,8.8284
impact,820074,D#m Orch Hit -6 Infernal Dance [2.207s],1,a single sharp instant crack,22,0,0.8642,12.0844,9.019
impact,822402,G#m Orch Hit Sinfonietta Op.60 - II [Janáček] stab 3,1,a single sharp instant crack,22,0,0.7269,12.2823,9.174
impact,822403,G#m Orch Hit Sinfonietta Op.60 - II [Janáček] stab 4,1,a single sharp instant crack,22,0,0.5565,12.3685,8.7729
impact,822409,Gsus2 Orch Hit Sym Fantastique Op.14 - IV [Berlioz] stab 3 (short),1,a single sharp instant crack,22,0,0.8091,12.3195,8.9156
impact,822410,Gsus2 Orch Hit Sym Fantastique Op.14 - IV [Berlioz] stab 3,1,a single sharp instant crack,22,0,0.6649,12.345,9.0768
impact,837396,RESYNTH IMPACT ONE X,7,a dry organic recorded thud,31,0,0.4968,10.3077,7.3092
impact,854926,Metal Cylinder 84x163 Hit 1,2,a bright high-pitched metallic ring,28,0,0.4855,-1.3612,10.7931
impact,854927,Metal Cylinder 84x163 Hit 2,2,a bright high-pitched metallic ring,28,0,0.4746,-1.3919,10.8472
impact,854928,Metal Cylinder 84x163 Hit 3,2,a bright high-pitched metallic ring,28,0,0.512,-1.3446,10.9664
whoosh,106916,09.wav,1,a rising whoosh that builds up,88,1,0.6956,8.061,0.8835
whoosh,106917,10.wav,1,a rising whoosh that builds up,88,1,0.7085,8.1105,1.3081
whoosh,106918,11.wav,1,a rising whoosh that builds up,88,1,0.6858,8.2713,1.1355
whoosh,106919,12.wav,1,a rising whoosh that builds up,88,1,0.7379,8.141,0.7877
whoosh,106920,13.wav,1,a rising whoosh that builds up,88,1,0.6878,8.1373,1.2255
whoosh,106921,14.wav,1,a rising whoosh that builds up,88,1,0.6904,7.9636,0.7833
whoosh,106922,15.wav,1,a rising whoosh that builds up,88,1,0.7379,8.1721,1.0651
whoosh,106923,16.wav,1,a rising whoosh that builds up,88,1,0.6871,7.994,1.0816
whoosh,106924,17.wav,1,a rising whoosh that builds up,88,1,0.6647,8.0657,1.4049
whoosh,106925,18.wav,1,a rising whoosh that builds up,88,1,0.6956,8.0383,1.292
whoosh,106926,19.wav,1,a rising whoosh that builds up,88,1,0.7091,8.5015,0.5129
whoosh,106928,21.wav,1,a rising whoosh that builds up,88,1,0.7401,8.3648,0.3353
whoosh,106929,22.wav,1,a rising whoosh that builds up,88,1,0.7287,7.8885,1.2944
whoosh,106930,23.wav,1,a rising whoosh that builds up,88,1,0.6923,8.0034,1.4439
whoosh,106932,25.wav,1,a rising whoosh that builds up,88,1,0.7417,8.5372,0.7712
whoosh,106933,26.wav,1,a rising whoosh that builds up,88,1,0.7728,7.9614,1.0203
whoosh,106934,27.wav,1,a rising whoosh that builds up,88,1,0.7529,8.5427,0.4007
whoosh,106935,28.wav,1,a rising whoosh that builds up,88,1,0.6482,8.4454,0.5612
whoosh,106936,29.wav,1,a rising whoosh that builds up,88,1,0.7523,8.6372,0.9004
whoosh,106937,30.wav,1,a rising whoosh that builds up,88,1,0.7205,8.6448,0.4727
whoosh,106938,31.wav,1,a rising whoosh that builds up,88,1,0.6597,8.5841,0.4113
whoosh,162845,Whoosh in-out #5,1,a rising whoosh that builds up,88,1,0.6142,9.0557,8.0828
whoosh,162846,Whoosh in-out #4,1,a rising whoosh that builds up,88,1,0.3434,9.0159,8.0571
whoosh,162847,Whoosh in-out #3,1,a rising whoosh that builds up,88,1,0.3906,8.8423,7.7493
whoosh,167563,Jet_Whoosh.WAV,1,a rising whoosh that builds up,88,1,0.5972,8.8227,8.5371
whoosh,170516,Rubber Crunch whoosh.wav,1,a rising whoosh that builds up,88,1,0.3312,5.826,6.2884
whoosh,170517,Rubber Crunch whoosh with end punch reverb.wav,1,a rising whoosh that builds up,88,1,0.4365,6.0069,6.3794
whoosh,170518,Rubber Crunch  whoosh no punch.wav,1,a rising whoosh that builds up,88,1,0.3041,5.8491,6.2749
whoosh,170519,Crunch whoosh with end punch reverb.wav,1,a rising whoosh that builds up,88,1,0.4969,5.8167,6.4089
whoosh,234111,snr_whoosh_01_16bitmono.aif,1,a rising whoosh that builds up,88,1,0.7593,8.3815,1.1047
whoosh,234547,Big Swoosh,1,a rising whoosh that builds up,88,1,0.6599,8.0042,5.7774
whoosh,234553,Swoosh 5,1,a rising whoosh that builds up,88,1,0.6151,8.3769,5.9633
whoosh,234555,Swoosh Explosion,1,a rising whoosh that builds up,88,1,0.5773,7.2116,6.3313
whoosh,25070,whoosh01.wav,1,a rising whoosh that builds up,88,1,0.6724,9.0341,8.8261
whoosh,25071,whoosh02.wav,1,a rising whoosh that builds up,88,1,0.6339,8.9432,9.1213
whoosh,25072,whoosh03.wav,1,a rising whoosh that builds up,88,1,0.4592,8.9536,9.0711
whoosh,25073,whoosh04.wav,1,a rising whoosh that builds up,88,1,0.7601,9.0275,8.8622
whoosh,25074,whoosh06.wav,1,a rising whoosh that builds up,88,1,0.742,8.8176,8.9706
whoosh,25075,whoosh07 (with pan).wav,1,a rising whoosh that builds up,88,1,0.6356,8.9153,8.9549
whoosh,25076,whoosh07.wav,1,a rising whoosh that builds up,88,1,0.6514,8.8727,8.9928
whoosh,269283,One Big Swoosh.wav,0,a falling whoosh that fades away,72,0,0.7701,7.6409,15.5711
whoosh,269284,swoosh28.wav,0,a falling whoosh that fades away,72,0,0.8861,8.1268,17.0678
whoosh,269285,swoosh29.wav,0,a falling whoosh that fades away,72,0,0.8852,6.9022,15.9885
whoosh,269286,swoosh24.wav,0,a falling whoosh that fades away,72,0,0.9099,8.3084,16.8112
whoosh,269287,swoosh25.wav,0,a falling whoosh that fades away,72,0,0.9305,8.2727,16.7102
whoosh,269288,swoosh26.wav,0,a falling whoosh that fades away,72,0,0.9214,7.0216,16.0611
whoosh,269289,swoosh27.wav,0,a falling whoosh that fades away,72,0,0.9499,8.0243,16.5125
whoosh,269291,swoosh21.wav,0,a falling whoosh that fades away,72,0,0.9235,8.0192,16.7973
whoosh,269293,swoosh23.wav,0,a falling whoosh that fades away,72,0,0.8966,8.3203,16.7491
whoosh,269294,swoosh39.wav,0,a falling whoosh that fades away,72,0,0.8001,8.5695,16.4899
whoosh,269295,swoosh38.wav,0,a falling whoosh that fades away,72,0,0.6864,7.407,14.2094
whoosh,269297,swoosh32.wav,0,a falling whoosh that fades away,72,0,0.9498,7.8539,16.4414
whoosh,269298,swoosh31.wav,0,a falling whoosh that fades away,72,0,0.9232,6.9408,16.0595
whoosh,269299,swoosh30.wav,0,a falling whoosh that fades away,72,0,0.9374,8.1675,16.6543
whoosh,269302,swoosh35.wav,0,a falling whoosh that fades away,72,0,0.9062,7.5106,16.9975
whoosh,269303,swoosh34.wav,0,a falling whoosh that fades away,72,0,0.8661,6.8931,16.1477
whoosh,269305,swoosh07.wav,0,a falling whoosh that fades away,72,0,0.6898,7.5829,17.1703
whoosh,269306,swoosh04.wav,0,a falling whoosh that fades away,72,0,0.7928,7.5316,17.2731
whoosh,269307,swoosh05.wav,0,a falling whoosh that fades away,72,0,0.8862,7.5031,17.3116
whoosh,269310,swoosh01.wav,0,a falling whoosh that fades away,72,0,0.8749,7.9747,17.1099
whoosh,269313,swoosh15.wav,0,a falling whoosh that fades away,72,0,0.899,8.542,16.6249
whoosh,269314,swoosh14.wav,0,a falling whoosh that fades away,72,0,0.9102,7.0564,15.9964
whoosh,269315,swoosh17.wav,0,a falling whoosh that fades away,72,0,0.8824,7.5883,17.187
whoosh,269316,swoosh16.wav,0,a falling whoosh that fades away,72,0,0.9249,8.3639,16.39
whoosh,269320,swoosh12.wav,0,a falling whoosh that fades away,72,0,0.838,7.7655,17.0872
whoosh,269322,swoosh18.wav,0,a falling whoosh that fades away,72,0,0.9172,8.3309,16.3725
whoosh,269325,swoosh40.wav,0,a falling whoosh that fades away,72,0,0.9151,7.6799,16.8932
whoosh,269326,swoosh41.wav,0,a falling whoosh that fades away,72,0,0.8879,8.0444,16.8475
whoosh,269327,swoosh42.wav,0,a falling whoosh that fades away,72,0,0.9476,8.0388,15.9691
whoosh,269329,swoosh44.wav,0,a falling whoosh that fades away,72,0,0.949,8.0357,16.1837
whoosh,269331,swoosh46.wav,0,a falling whoosh that fades away,72,0,0.924,7.7529,16.8145
whoosh,269332,swoosh47.wav,0,a falling whoosh that fades away,72,0,0.9424,8.1562,16.2815
whoosh,364660,Whoosh Simpler,1,a rising whoosh that builds up,88,1,0.3077,7.8747,13.0093
whoosh,391441,Pen whoosh 1.wav,0,a falling whoosh that fades away,72,0,0.4752,6.5978,16.4417
whoosh,391444,Arrow Whoosh 2 .R.wav,0,a falling whoosh that fades away,72,0,0.9161,6.8665,16.2025
whoosh,391445,Ukulele Whoosh 2 .wav,0,a falling whoosh that fades away,72,0,0.802,6.651,16.3877
whoosh,391449,Ukulele Whoosh 3.wav,0,a falling whoosh that fades away,72,0,0.802,6.7194,16.3644
whoosh,416455,Deep_Swoosh - 2.wav,1,a rising whoosh that builds up,88,1,0.7332,8.9572,6.3035
whoosh,416460,Deep_Swoosh - 5.wav,1,a rising whoosh that builds up,88,1,0.7518,8.8029,6.2645
whoosh,416462,Deep_Swoosh - 9.wav,1,a rising whoosh that builds up,88,1,0.6697,8.9819,6.2706
whoosh,416470,Small_Swoosh - 6.wav,1,a rising whoosh that builds up,88,1,0.7445,9.0811,6.2976
whoosh,418002,Swoosh FX Loud.wav,1,a rising whoosh that builds up,88,1,0.5484,7.3034,9.4506
whoosh,418003,Swoosh FX Extra Soft.wav,1,a rising whoosh that builds up,88,1,0.5161,7.402,9.3569
whoosh,418004,Swoosh FX Extra Short soft.wav,1,a rising whoosh that builds up,88,1,0.5314,7.3589,9.3886
whoosh,418005,Swoosh FX Extra Short Loud.wav,1,a rising whoosh that builds up,88,1,0.5303,7.2526,9.505
whoosh,418006,Swoosh FX Soft.wav,1,a rising whoosh that builds up,88,1,0.5368,7.3426,9.4133
whoosh,418007,Swoosh FX Medium.wav,1,a rising whoosh that builds up,88,1,0.5439,7.364,9.385
whoosh,423792,Little Whoosh 1,1,a rising whoosh that builds up,88,1,0.6331,9.6486,7.6957
whoosh,423798,Little Whoosh 3,1,a rising whoosh that builds up,88,1,0.7364,9.4587,7.8406
whoosh,423799,Little Whoosh 2,1,a rising whoosh that builds up,88,1,0.6637,9.5333,7.6711
whoosh,449988,whoosh_med_high,1,a rising whoosh that builds up,88,1,0.7323,9.9399,8.4154
whoosh,449989,whoosh_long_mid.wav,1,a rising whoosh that builds up,88,1,0.7627,9.7528,8.3431
whoosh,449990,whoosh_long_low.wav,1,a rising whoosh that builds up,88,1,0.6821,9.7775,8.405
whoosh,449991,whoosh_long_high.wav,1,a rising whoosh that builds up,88,1,0.7854,9.6898,8.2171
whoosh,449992,whoosh_short_low.wav,0,a falling whoosh that fades away,72,0,0.6621,10.0132,8.498
whoosh,449993,whoosh_short_high.wav,0,a falling whoosh that fades away,72,0,0.6453,10.0787,8.5614
whoosh,449994,whoosh_med_mid.wav,1,a rising whoosh that builds up,88,1,0.7157,9.9813,8.389
whoosh,449995,whoosh_med_low.wav,1,a rising whoosh that builds up,88,1,0.6727,9.9447,8.2763
whoosh,449996,whoosh_short_mid.wav,0,a falling whoosh that fades away,72,0,0.6499,10.1123,8.374
whoosh,461014,simple_whoosh_001.wav,1,a rising whoosh that builds up,88,1,0.7047,7.8449,6.3545
whoosh,461015,hard_whoosh_into_hit_debris.wav,1,a rising whoosh that builds up,88,1,0.4773,6.2184,6.2918
whoosh,461017,Fast whoosh,1,a rising whoosh that builds up,88,1,0.7755,7.7402,6.283
whoosh,461018,whoosh_into_hit_002.wav,1,a rising whoosh that builds up,88,1,0.6386,7.3705,6.2264
whoosh,461019,whoosh_into_hit_001.wav,1,a rising whoosh that builds up,88,1,0.6967,7.5592,6.1272
whoosh,461020,whoosh_into_explosion_001.wav,1,a rising whoosh that builds up,88,1,0.6931,7.678,5.9623
whoosh,461021,simple_whoosh_002.wav,1,a rising whoosh that builds up,88,1,0.6779,7.7977,6.3318
whoosh,461022,whoosh_into_hit_and_debris_001.wav,1,a rising whoosh that builds up,88,1,0.5087,7.1274,6.2208
whoosh,461023,whoosh_into_hit_003.wav,1,a rising whoosh that builds up,88,1,0.6304,7.4387,6.1678
whoosh,461024,whoosh_into_hit_flanged_001.wav,1,a rising whoosh that builds up,88,1,0.7644,7.5257,6.0591
whoosh,486234,Whoosh For Whip Zoom,0,a falling whoosh that fades away,72,0,0.9306,6.9782,15.3686
whoosh,487269,Whoosh sub,0,a falling whoosh that fades away,72,0,0.3585,6.5967,15.8412
whoosh,529397,f_Synth_Whoosh_09.wav,0,a falling whoosh that fades away,72,0,0.8008,7.759,13.2678
whoosh,529398,f_Synth_Whoosh_06.wav,0,a falling whoosh that fades away,72,0,0.7163,7.5159,13.3325
whoosh,529399,f_Synth_Whoosh_03.wav,0,a falling whoosh that fades away,72,0,0.7526,7.7342,13.3062
whoosh,529401,f_Synth_Whoosh_17.wav,0,a falling whoosh that fades away,72,0,0.7002,7.6545,13.1074
whoosh,529402,f_Synth_Whoosh_16.wav,0,a falling whoosh that fades away,72,0,0.6687,7.6494,13.1898
whoosh,529403,f_Synth_Whoosh_15.wav,0,a falling whoosh that fades away,72,0,0.6034,7.7476,13.0907
whoosh,529404,f_Synth_Whoosh_13.wav,0,a falling whoosh that fades away,72,0,0.6494,7.7541,13.1457
whoosh,542384,WHOOSH SATURATION REVERSED,1,a rising whoosh that builds up,88,1,0.592,8.4473,1.4809
whoosh,585255,swoosh-3-double.mp3,0,a falling whoosh that fades away,72,0,0.8533,7.689,15.2754
whoosh,585256,swoosh-2.mp3,0,a falling whoosh that fades away,72,0,0.8439,7.5139,15.0563
whoosh,585257,swoosh-1.mp3,0,a falling whoosh that fades away,72,0,0.8931,7.6244,15.0633
whoosh,60000,13th Whoosh Swing Sound,0,a falling whoosh that fades away,72,0,0.9166,7.1157,15.0126
whoosh,60007,Swipe Whoosh,0,a falling whoosh that fades away,72,0,0.9053,7.7563,15.6971
whoosh,60011,whoosh 24,0,a falling whoosh that fades away,72,0,0.8718,7.8437,15.8418
whoosh,60019,Quadruple Whoosh!!!,0,a falling whoosh that fades away,72,0,0.9343,6.9329,15.3341
whoosh,60021,Triple Whoosh! (potential Z for Zorro sound),0,a falling whoosh that fades away,72,0,0.9269,7.0613,15.3112
whoosh,60025,Double Whoosh 2,0,a falling whoosh that fades away,72,0,0.9313,6.8835,15.2199
whoosh,60026,"Swosh swoosh whoosh air sound, free, high quality",0,a falling whoosh that fades away,72,0,0.9299,6.9439,15.1346
whoosh,60028,Double Whoosh,0,a falling whoosh that fades away,72,0,0.9354,6.871,14.9307
whoosh,60030,Swosh / Whoosh / Air Cut,0,a falling whoosh that fades away,72,0,0.9151,6.9352,15.1644
whoosh,620350,whoosh 1.wav,0,a falling whoosh that fades away,72,0,0.7439,10.3189,8.7395
whoosh,629329,2770 1-FP-SWOOSH-SW-TMc 21 A-1.aif,2,a single sharp instant crack,40,0,0.8261,1.0762,6.1508
whoosh,629330,2770 1-FP-SWOOSH-SW-TMc 18 F#-1.aif,2,a single sharp instant crack,40,0,0.8178,0.8881,6.2779
whoosh,629331,2770 1-FP-SWOOSH-SW-TMc 15 D#-1.aif,2,a single sharp instant crack,40,0,0.7715,0.8268,6.2908
whoosh,629332,2770 1-FP-SWOOSH-SW-TMc 12 C-1.aif,2,a single sharp instant crack,40,0,0.6878,0.8092,6.3041
whoosh,629333,2770 1-FP-SWOOSH-SW-TMc 33 A0.aif,2,a single sharp instant crack,40,0,0.8813,1.2051,6.3645
whoosh,629334,2770 1-FP-SWOOSH-SW-TMc 30 F#0.aif,2,a single sharp instant crack,40,0,0.8571,1.1415,6.2758
whoosh,629335,2770 1-FP-SWOOSH-SW-TMc 27 D#0.aif,2,a single sharp instant crack,40,0,0.8611,1.2257,6.2809
whoosh,629336,2770 1-FP-SWOOSH-SW-TMc 24 C0.aif,2,a single sharp instant crack,40,0,0.711,1.0617,6.1366
whoosh,629337,2770 1-FP-SWOOSH-SW-TMc 9 A-2.aif,2,a single sharp instant crack,40,0,0.7831,0.7666,6.3292
whoosh,629338,2770 1-FP-SWOOSH-SW-TMc 36 C1.aif,2,a single sharp instant crack,40,0,0.8949,1.2983,6.279
whoosh,629339,2770 1-FP-SWOOSH-SW-TMc 48 C2.aif,2,a single sharp instant crack,40,0,0.908,2.0221,6.3757
whoosh,629340,2770 1-FP-SWOOSH-SW-TMc 45 A1.aif,2,a single sharp instant crack,40,0,0.8877,1.8297,6.4084
whoosh,629341,2770 1-FP-SWOOSH-SW-TMc 42 F#1.aif,2,a single sharp instant crack,40,0,0.8942,1.631,6.3259
whoosh,629342,2770 1-FP-SWOOSH-SW-TMc 39 D#1.aif,2,a single sharp instant crack,40,0,0.9133,1.5814,6.369
whoosh,629343,2770 1-FP-SWOOSH-SW-TMc 60 C3.aif,2,a single sharp instant crack,40,0,0.895,2.3656,6.3525
whoosh,629344,2770 1-FP-SWOOSH-SW-TMc 57 A2.aif,2,a single sharp instant crack,40,0,0.8783,2.3967,6.4146
whoosh,629345,2770 1-FP-SWOOSH-SW-TMc 54 F#2.aif,2,a single sharp instant crack,40,0,0.87,2.0947,6.3954
whoosh,629346,2770 1-FP-SWOOSH-SW-TMc 51 D#2.aif,2,a single sharp instant crack,40,0,0.9075,2.1646,6.2865
whoosh,629347,2770 1-FP-SWOOSH-SW-TMc 66 F#3.aif,2,a single sharp instant crack,40,0,0.9295,3.0286,6.2588
whoosh,629348,2770 1-FP-SWOOSH-SW-TMc 63 D#3.aif,2,a single sharp instant crack,40,0,0.9021,2.5643,6.2915
whoosh,629349,2770 1-FP-SWOOSH-SW-TMc 78 F#4.aif,2,a single sharp instant crack,40,0,0.8641,3.3046,6.188
whoosh,629350,2770 1-FP-SWOOSH-SW-TMc 75 D#4.aif,2,a single sharp instant crack,40,0,0.9313,3.2962,6.1974
whoosh,629351,2770 1-FP-SWOOSH-SW-TMc 72 C4.aif,2,a single sharp instant crack,40,0,0.9223,3.1106,6.3319
whoosh,629352,2770 1-FP-SWOOSH-SW-TMc 69 A3.aif,2,a single sharp instant crack,40,0,0.9292,2.9305,6.3301
whoosh,629353,2770 1-FP-SWOOSH-SW-TMc 90 F#5.aif,2,a single sharp instant crack,40,0,0.9057,3.9168,6.1632
whoosh,629354,2770 1-FP-SWOOSH-SW-TMc 87 D#5.aif,2,a single sharp instant crack,40,0,0.9354,3.8277,6.2077
whoosh,629355,2770 1-FP-SWOOSH-SW-TMc 84 C5.aif,2,a single sharp instant crack,40,0,0.9347,3.549,6.2632
whoosh,629356,2770 1-FP-SWOOSH-SW-TMc 81 A4.aif,2,a single sharp instant crack,40,0,0.9189,3.4243,6.2333
whoosh,629357,2770 1-FP-SWOOSH-SW-TMc 96 C6.aif,2,a single sharp instant crack,40,0,0.8962,4.277,6.1796
whoosh,629358,2770 1-FP-SWOOSH-SW-TMc 93 A5.aif,2,a single sharp instant crack,40,0,0.8803,4.2663,6.1548
whoosh,629359,2770 1-FP-SWOOSH-SW-TMc 111 D#7.aif,2,a single sharp instant crack,40,0,0.6696,4.7135,6.3203
whoosh,629360,2770 1-FP-SWOOSH-SW-TMc 108 C7.aif,2,a single sharp instant crack,40,0,0.6782,4.7253,6.3323
whoosh,629361,2770 1-FP-SWOOSH-SW-TMc 105 A6.aif,2,a single sharp instant crack,40,0,0.7533,4.6698,6.2984
whoosh,629362,2770 1-FP-SWOOSH-SW-TMc 102 F#6.aif,2,a single sharp instant crack,40,0,0.8439,4.4552,6.1484
whoosh,629363,2770 1-FP-SWOOSH-SW-TMc 99 D#6.aif,2,a single sharp instant crack,40,0,0.8288,4.4325,6.227
whoosh,629364,2770 1-FP-SWOOSH-SW-TMc 120 C8.aif,2,a single sharp instant crack,40,0,0.6267,4.8115,6.381
whoosh,629365,2770 1-FP-SWOOSH-SW-TMc 117 A7.aif,2,a single sharp instant crack,40,0,0.6754,4.8578,6.4031
whoosh,629366,2770 1-FP-SWOOSH-SW-TMc 114 F#7.aif,2,a single sharp instant crack,40,0,0.676,4.7488,6.3618
whoosh,74689,Swoosh 2.wav,0,a falling whoosh that fades away,72,0,0.9219,7.4758,15.3186
whoosh,74690,Swoosh 3.wav,0,a falling whoosh that fades away,72,0,0.8801,7.4005,15.3271
whoosh,74864,Swoosh 6.wav,0,a falling whoosh that fades away,72,0,0.91,7.4235,14.9608
whoosh,74876,Swoosh 7.wav,0,a falling whoosh that fades away,72,0,0.6719,7.2898,14.808
whoosh,74917,Whoosh Compressed.wav,1,a rising whoosh that builds up,88,1,0.8215,8.8539,8.5024
whoosh,761174,220727_002_whoosh_sound_01,0,a falling whoosh that fades away,72,0,0.7498,7.9159,15.9697
whoosh,761175,light_whoosh_sound_01_06182024,0,a falling whoosh that fades away,72,0,0.7463,7.2014,14.9052
whoosh,785407,heavy_textured_whoosh_01,0,a falling whoosh that fades away,72,0,0.5894,7.442,14.3174
whoosh,807286,CRT TV Whoosh,1,a rising whoosh that builds up,88,1,0.5751,9.2684,7.6066
whoosh,807288,Dx7 GROUND NOISE WHOOSH 2,1,a rising whoosh that builds up,88,1,0.6314,9.0697,6.5971
whoosh,807289,Dx7 GROUND NOISE WHOOSH,1,a rising whoosh that builds up,88,1,0.5783,9.0419,6.601
whoosh,807290,JET WHOOSH DRY,1,a rising whoosh that builds up,88,1,0.6048,9.0256,6.8682
whoosh,807291,JET WHOOSH LOW,1,a rising whoosh that builds up,88,1,0.7156,8.9915,6.9469
whoosh,807292,JET WHOOSH VERB,1,a rising whoosh that builds up,88,1,0.7364,9.0894,6.7397
whoosh,807296,SCI FI WHOOSH 4 SLAPBACK,0,a falling whoosh that fades away,72,0,0.6119,7.4999,13.6906
whoosh,807297,SCI FI WHOOSH DRY,0,a falling whoosh that fades away,72,0,0.5672,7.5491,13.6705
whoosh,807300,TONAL WHOOSH 3,1,a rising whoosh that builds up,88,1,0.373,8.9077,7.8174
whoosh,807301,TONAL WHOOSH,1,a rising whoosh that builds up,88,1,0.3783,8.9016,7.8087
whoosh,807304,WHOOSH 1,0,a falling whoosh that fades away,72,0,0.7085,8.147,16.9087
whoosh,829635,"DSGNWhsh_Whoosh, Futuristic, Synthetic, Pass-By, Cinematic_01_JW Audio",1,a rising whoosh that builds up,88,1,0.6714,8.7368,6.754
whoosh,829641,"DSGNWhsh_Whoosh, Futuristic, Synthetic, Pass-By, Cinematic_02_JW Audio",1,a rising whoosh that builds up,88,1,0.689,8.5979,6.2665
whoosh,848212,"DSGNWhsh_Whoosh, Futuristic, Synthetic, Pass-By, Cinematic_03_JW Audio",1,a rising whoosh that builds up,88,1,0.427,8.7701,7.2009
whoosh,854081,Swoosh 1,1,a rising whoosh that builds up,88,1,0.6116,9.5574,8.5752
whoosh,854082,Swoosh 2,2,a single sharp instant crack,40,0,0.7116,7.7419,6.5502
whoosh,854083,Swoosh 3,0,a falling whoosh that fades away,72,0,0.641,7.933,6.7876
whoosh,854084,Swoosh 4,2,a single sharp instant crack,40,0,0.7124,7.9316,6.6665
whoosh,854085,Swoosh 5,1,a rising whoosh that builds up,88,1,0.7056,8.0056,6.7592
whoosh,854086,Swoosh 6,1,a rising whoosh that builds up,88,1,0.5573,9.2518,8.8729
whoosh,854087,Swoosh Double,1,a rising whoosh that builds up,88,1,0.6878,8.1345,6.7472
whoosh,854088,Swoosh Long,1,a rising whoosh that builds up,88,1,0.5061,9.4914,7.5912
